18000,7,0.764418,14.817443
18000,8,0.926714,14.790381
18000,9,0.776098,14.763873
19000,0,1.221081,16.927667
19000,1,0.841513,16.977787
19000,2,0.841910,15.675782
19000,3,0.994251,16.352024
19000,4,0.880990,16.440731
19000,5,0.909740,16.730414
19000,6,0.877840,16.631727
19000,7,0.870229,16.704377
19000,8,0.852429,16.580968
19000,9,0.863073,16.662305
20000,0,1.508288,18.557452
20000,1,1.480096,18.895147
20000,2,1.281381,18.841122
20000,3,1.245762,18.802864
20000,4,1.254148,18.809879
20000,5,1.169218,18.742004
20000,6,1.216782,18.646780
20000,7,1.239741,18.700790
20000,8,1.252770,18.616661
20000,9,1.145171,18.669068
21000,0,1.474630,20.899345
21000,1,1.316990,20.873138
21000,2,1.274357,20.883785
21000,3,1.326827,20.946580
21000,4,1.413377,20.905378
21000,5,1.354039,22.818595
21000,6,1.453187,21.468804
21000,7,1.049368,20.917715
21000,8,1.038677,21.037390
21000,9,1.029606,20.922980
22000,0,1.119085,23.024382
22000,1,1.152555,23.138822
22000,2,1.163592,23.139156
22000,3,1.135375,23.178819
22000,4,1.129249,21.559268
22000,5,1.493373,18.733182
22000,6,1.173488,23.103031
22000,7,1.151413,22.915444
22000,8,1.134913,22.873297
22000,9,1.130194,22.844037
23000,0,1.381971,25.612772
23000,1,1.233896,25.408295
23000,2,1.230762,27.498006
23000,3,1.946152,24.782809
23000,4,1.251624,25.266162
23000,5,1.237109,25.171189
23000,6,1.238924,25.125709
23000,7,1.430396,24.978967
23000,8,1.217287,25.008182
23000,9,1.236855,25.235999
24000,0,1.404407,27.640112
24000,1,1.341495,27.761258
24000,2,1.329607,27.622013
24000,3,1.346642,27.765662
24000,4,1.353145,27.427002
24000,5,1.335289,27.559843
24000,6,1.354799,27.385633
24000,7,1.314887,27.552445
24000,8,1.333724,27.311203
24000,9,1.347437,27.224002
25000,0,1.658421,29.539692
25000,1,1.509199,29.766411
25000,2,1.482363,29.835525
25000,3,1.487638,28.638647
25000,4,1.605856,29.593863
25000,5,1.513303,27.919446
25000,6,1.491612,29.429095
25000,7,1.450014,29.757512
25000,8,1.471797,28.770449
25000,9,1.477426,29.513438
26000,0,1.755791,30.453725
26000,1,1.703221,31.602334
26000,2,1.692881,30.541401
26000,3,1.896403,31.140489
26000,4,1.695885,29.133767
26000,5,1.679305,31.217090
26000,6,1.682587,29.431968
26000,7,1.720616,30.305008
26000,8,1.787520,30.805751
26000,9,3.714351,50.512926
